emailStatus,email,fullName,firstName,lastName,linkedinUrl,companyName,companyWebsite,icebreaker,country,location,industry,companyWebsite.1,companyProfileUrl,civility,Role,CNAE
deliverable,adam.wells@wade-mahoney.com,Adam Wells,Adam,Wells,https://www.linkedin.com/in/adam-wells,"Smith, Burch and Clark",murphy.com,,Iraq,West Heidi,Education,http://murphy.com,"https://www.linkedin.com/company/smith,-burch-and-clark",Mr,Director,4051.0
undeliverable,rodney.adams@chapman.com,Rodney Adams,Rodney,Adams,https://www.linkedin.com/in/rodney-adams,White Ltd,carrillo-reeves.info,,Indonesia,Michaelbury,Finance,http://carrillo-reeves.info,https://www.linkedin.com/company/white-ltd,Mr,VP,2259.0
undeliverable,jennifer.williams@gregory.com,Jennifer Williams,Jennifer,Williams,https://www.linkedin.com/in/jennifer-williams,"Pruitt, Ramirez and Elliott",thomas.com,,Malawi,East April,Retail,http://thomas.com,"https://www.linkedin.com/company/pruitt,-ramirez-and-elliott",Mr,CTO,7144.0
undeliverable,daniel.oneal@watts.com,Daniel Oneal,Daniel,Oneal,https://www.linkedin.com/in/daniel-oneal,Hunter-Wilkinson,moses.com,,Ukraine,Garrisonberg,Manufacturing,http://moses.com,https://www.linkedin.com/company/hunter-wilkinson,Mr,CFO,440.0
undeliverable,jonathan.tucker@sosa.com,Jonathan Tucker,Jonathan,Tucker,https://www.linkedin.com/in/jonathan-tucker,Powers and Sons,smith.biz,,Nepal,Nathanside,Finance,http://smith.biz,https://www.linkedin.com/company/powers-and-sons,Mr,COO,2455.0
undeliverable,jennifer.smith@little.com,Jennifer Smith,Jennifer,Smith,https://www.linkedin.com/in/jennifer-smith,Lucero-Garcia,woods-hendricks.com,,Rwanda,Andrewberg,Manufacturing,http://woods-hendricks.com,https://www.linkedin.com/company/lucero-garcia,Mr,CMO,3755.0
deliverable,raymond.juarez@grant.com,Raymond Juarez,Raymond,Juarez,https://www.linkedin.com/in/raymond-juarez,Thornton-Humphrey,mitchell.biz,,Tajikistan,Port Gavinborough,Finance,http://mitchell.biz,https://www.linkedin.com/company/thornton-humphrey,Mr,CEO,7635.0
undeliverable,joseph.wood@palmer-morales.info,Joseph Wood,Joseph,Wood,https://www.linkedin.com/in/joseph-wood,Owens Inc,jensen.com,,Rwanda,West Russell,Retail,http://jensen.com,https://www.linkedin.com/company/owens-inc,Mr,Director,3490.0
undeliverable,christopher.sanders@young.org,Christopher Sanders,Christopher,Sanders,https://www.linkedin.com/in/christopher-sanders,Campbell PLC,rice.com,,Poland,Lisafurt,Technology,http://rice.com,https://www.linkedin.com/company/campbell-plc,Mr,COO,156.0
deliverable,kathryn.mills@wagner-young.com,Kathryn Mills,Kathryn,Mills,https://www.linkedin.com/in/kathryn-mills,"Gutierrez, Williams and Wiggins",zimmerman-norton.biz,,Christmas Island,North Miranda,Retail,http://zimmerman-norton.biz,"https://www.linkedin.com/company/gutierrez,-williams-and-wiggins",Mr,COO,4083.0
undeliverable,elizabeth.gonzalez@watson-johnson.com,Elizabeth Gonzalez,Elizabeth,Gonzalez,https://www.linkedin.com/in/elizabeth-gonzalez,Hughes and Sons,miller.com,,Niger,New Robert,Technology,http://miller.com,https://www.linkedin.com/company/hughes-and-sons,Mr,CTO,4215.0
undeliverable,todd.carter@morgan-abbott.com,Todd Carter,Todd,Carter,https://www.linkedin.com/in/todd-carter,"Lane, Bartlett and Orozco",marks.info,,Sweden,Lake Paul,Healthcare,http://marks.info,"https://www.linkedin.com/company/lane,-bartlett-and-orozco",Mr,CFO,2405.0
undeliverable,kristin.holmes@flores.com,Kristin Holmes,Kristin,Holmes,https://www.linkedin.com/in/kristin-holmes,Lyons-Perkins,becker.com,,Ethiopia,Evansville,Manufacturing,http://becker.com,https://www.linkedin.com/company/lyons-perkins,Mr,CFO,5510.0
deliverable,ashley.kim@ferguson.net,Ashley Kim,Ashley,Kim,https://www.linkedin.com/in/ashley-kim,Brewer-Williamson,bowman-williams.com,,Congo,Williamschester,Entertainment,http://bowman-williams.com,https://www.linkedin.com/company/brewer-williamson,Mr,CMO,4522.0
deliverable,christopher.coleman@thomas.net,Christopher Coleman,Christopher,Coleman,https://www.linkedin.com/in/christopher-coleman,Frazier-Ferguson,young-harper.net,,Macao,Sarahmouth,Entertainment,http://young-harper.net,https://www.linkedin.com/company/frazier-ferguson,Mr,COO,7036.0
undeliverable,anna.waller@brown-miranda.com,Anna Waller,Anna,Waller,https://www.linkedin.com/in/anna-waller,Murphy Group,prince.com,,Samoa,New Peter,Technology,http://prince.com,https://www.linkedin.com/company/murphy-group,Mr,CMO,6442.0
deliverable,joseph.snow@lamb-sanders.com,Joseph Snow,Joseph,Snow,https://www.linkedin.com/in/joseph-snow,"Dickerson, Jackson and Brown",harrison-drake.org,,Canada,Matthewborough,Technology,http://harrison-drake.org,"https://www.linkedin.com/company/dickerson,-jackson-and-brown",Mr,Director,6865.0
undeliverable,christina.johnson.dvm@johnson-ibarra.com,Christina Johnson DVM,Christina,Johnson DVM,https://www.linkedin.com/in/christina-johnson-dvm,Lamb-Duncan,keller-poole.org,,Belarus,Port Anna,Finance,http://keller-poole.org,https://www.linkedin.com/company/lamb-duncan,Mr,CMO,7548.0
deliverable,william.webster@hill-davis.com,William Webster,William,Webster,https://www.linkedin.com/in/william-webster,"Hernandez, Santos and Murphy",rios-garcia.com,,Cook Islands,Gomezberg,Healthcare,http://rios-garcia.com,"https://www.linkedin.com/company/hernandez,-santos-and-murphy",Mr,COO,2877.0
undeliverable,richard.choi@robertson.org,Richard Choi,Richard,Choi,https://www.linkedin.com/in/richard-choi,Cross PLC,jones.com,,Haiti,Martinezmouth,Entertainment,http://jones.com,https://www.linkedin.com/company/cross-plc,Mr,CFO,9036.0
deliverable,gregory.norris@reese.com,Gregory Norris,Gregory,Norris,https://www.linkedin.com/in/gregory-norris,"Harris, Salinas and Marks",dawson.com,,Romania,New Desiree,Retail,http://dawson.com,"https://www.linkedin.com/company/harris,-salinas-and-marks",Mr,CTO,3794.0
undeliverable,laurie.alvarez@thompson.com,Laurie Alvarez,Laurie,Alvarez,https://www.linkedin.com/in/laurie-alvarez,Martin-Dean,brown-watson.com,,Bolivia,East George,Education,http://brown-watson.com,https://www.linkedin.com/company/martin-dean,Mr,VP,4273.0
deliverable,jordan.freeman@richardson.org,Jordan Freeman,Jordan,Freeman,https://www.linkedin.com/in/jordan-freeman,Park Group,burnett.com,,Belgium,East Justinland,Manufacturing,http://burnett.com,https://www.linkedin.com/company/park-group,Mr,VP,6499.0
deliverable,joshua.richards@bright.com,Joshua Richards,Joshua,Richards,https://www.linkedin.com/in/joshua-richards,Mcintyre-Bowers,carroll.info,,Barbados,North Tracyland,Finance,http://carroll.info,https://www.linkedin.com/company/mcintyre-bowers,Mr,VP,200.0
undeliverable,charles.mitchell@vazquez.com,Charles Mitchell,Charles,Mitchell,https://www.linkedin.com/in/charles-mitchell,Manning-Price,moore.info,,Paraguay,New Kennethshire,Healthcare,http://moore.info,https://www.linkedin.com/company/manning-price,Mr,Director,8151.0
undeliverable,sharon.perez@boyd.net,Sharon Perez,Sharon,Perez,https://www.linkedin.com/in/sharon-perez,Rivers LLC,baxter-thompson.com,,Hong Kong,Kingborough,Healthcare,http://baxter-thompson.com,https://www.linkedin.com/company/rivers-llc,Mr,CEO,2283.0
undeliverable,teresa.miller@davis-burns.com,Teresa Miller,Teresa,Miller,https://www.linkedin.com/in/teresa-miller,Gonzalez-Jones,white-adams.com,,Turkmenistan,Walkerland,Technology,http://white-adams.com,https://www.linkedin.com/company/gonzalez-jones,Mr,CFO,1992.0
deliverable,miss.allison.lewis.phd@jackson.com,Miss Allison Lewis PhD,Miss,Allison Lewis PhD,https://www.linkedin.com/in/miss-allison-lewis-phd,"Romero, Jacobs and Richard",vasquez.com,,Turkey,Williamsmouth,Retail,http://vasquez.com,"https://www.linkedin.com/company/romero,-jacobs-and-richard",Mr,Director,6197.0
deliverable,angela.powell@diaz.com,Angela Powell,Angela,Powell,https://www.linkedin.com/in/angela-powell,Herrera PLC,james-kennedy.com,,Argentina,Lake Katie,Finance,http://james-kennedy.com,https://www.linkedin.com/company/herrera-plc,Mr,CMO,7021.0
deliverable,jeremy.lopez@butler.com,Jeremy Lopez,Jeremy,Lopez,https://www.linkedin.com/in/jeremy-lopez,"Hill, Peterson and Nicholson",davenport.com,,Sweden,Tannermouth,Education,http://davenport.com,"https://www.linkedin.com/company/hill,-peterson-and-nicholson",Mr,CTO,3165.0
undeliverable,garrett.petty@brewer-howard.com,Garrett Petty,Garrett,Petty,https://www.linkedin.com/in/garrett-petty,Poole-Mccann,thompson.biz,,Cape Verde,Lake Ashleyview,Manufacturing,http://thompson.biz,https://www.linkedin.com/company/poole-mccann,Mr,CFO,5163.0
undeliverable,allison.welch@taylor-bowman.com,Allison Welch,Allison,Welch,https://www.linkedin.com/in/allison-welch,"Diaz, Smith and Craig",jones.biz,,Oman,Mirandafort,Entertainment,http://jones.biz,"https://www.linkedin.com/company/diaz,-smith-and-craig",Mr,CMO,3883.0
undeliverable,nicholas.cooper@mata.com,Nicholas Cooper,Nicholas,Cooper,https://www.linkedin.com/in/nicholas-cooper,"Nguyen, Landry and Torres",williams.com,,Bermuda,Andersonstad,Technology,http://williams.com,"https://www.linkedin.com/company/nguyen,-landry-and-torres",Mr,COO,389.0
deliverable,molly.green@manning.com,Molly Green,Molly,Green,https://www.linkedin.com/in/molly-green,"Martin, Vargas and Thomas",golden.info,,El Salvador,Annaburgh,Finance,http://golden.info,"https://www.linkedin.com/company/martin,-vargas-and-thomas",Mr,CTO,8060.0
deliverable,tammy.williams@martinez.org,Tammy Williams,Tammy,Williams,https://www.linkedin.com/in/tammy-williams,Lopez Group,thomas-chandler.net,,British Indian Ocean Territory (Chagos Archipelago),Davidport,Healthcare,http://thomas-chandler.net,https://www.linkedin.com/company/lopez-group,Mr,COO,8689.0
deliverable,john.martinez@gilbert.info,John Martinez,John,Martinez,https://www.linkedin.com/in/john-martinez,Gonzalez Inc,gutierrez-moss.com,,Egypt,Greeneberg,Education,http://gutierrez-moss.com,https://www.linkedin.com/company/gonzalez-inc,Mr,Director,8707.0
undeliverable,heather.mitchell@avila.com,Heather Mitchell,Heather,Mitchell,https://www.linkedin.com/in/heather-mitchell,Frazier PLC,mathews.com,,Mexico,Kristaburgh,Education,http://mathews.com,https://www.linkedin.com/company/frazier-plc,Mr,CEO,6291.0
undeliverable,victoria.taylor@dixon.com,Victoria Taylor,Victoria,Taylor,https://www.linkedin.com/in/victoria-taylor,Moore-Reid,campbell.com,,Ireland,North Benjaminchester,Technology,http://campbell.com,https://www.linkedin.com/company/moore-reid,Mr,COO,3086.0
undeliverable,kathryn.taylor@thompson-miller.net,Kathryn Taylor,Kathryn,Taylor,https://www.linkedin.com/in/kathryn-taylor,Williams-Perkins,murray.com,,Comoros,New Michael,Healthcare,http://murray.com,https://www.linkedin.com/company/williams-perkins,Mr,COO,3424.0
deliverable,carol.sosa@henderson.com,Carol Sosa,Carol,Sosa,https://www.linkedin.com/in/carol-sosa,"Harmon, Pacheco and Nguyen",farley-williams.com,,Austria,North Jonathanhaven,Finance,http://farley-williams.com,"https://www.linkedin.com/company/harmon,-pacheco-and-nguyen",Mr,COO,4970.0
deliverable,carlos.james@brock.com,Carlos James,Carlos,James,https://www.linkedin.com/in/carlos-james,Brown-Camacho,carter-castro.org,,Suriname,Robinsonburgh,Technology,http://carter-castro.org,https://www.linkedin.com/company/brown-camacho,Mr,CEO,5724.0
deliverable,darlene.cochran@beasley.info,Darlene Cochran,Darlene,Cochran,https://www.linkedin.com/in/darlene-cochran,Harris Inc,marshall.info,,South Georgia and the South Sandwich Islands,Michelefurt,Entertainment,http://marshall.info,https://www.linkedin.com/company/harris-inc,Mr,Director,4768.0
undeliverable,shaun.jones@woods.org,Shaun Jones,Shaun,Jones,https://www.linkedin.com/in/shaun-jones,Pierce-Mann,white-hall.com,,Mexico,West Angelastad,Entertainment,http://white-hall.com,https://www.linkedin.com/company/pierce-mann,Mr,CTO,531.0
deliverable,nicole.anderson@hines.com,Nicole Anderson,Nicole,Anderson,https://www.linkedin.com/in/nicole-anderson,Williams LLC,johnson.net,,Denmark,East Elizabethland,Technology,http://johnson.net,https://www.linkedin.com/company/williams-llc,Mr,VP,8458.0
deliverable,terry.smith@phelps.org,Terry Smith,Terry,Smith,https://www.linkedin.com/in/terry-smith,Rogers Inc,reyes.info,,Hong Kong,Port Heather,Retail,http://reyes.info,https://www.linkedin.com/company/rogers-inc,Mr,CTO,6471.0
deliverable,shelby.lester@hickman-edwards.com,Shelby Lester,Shelby,Lester,https://www.linkedin.com/in/shelby-lester,Wall-Stout,bernard.biz,,Pitcairn Islands,East Mark,Entertainment,http://bernard.biz,https://www.linkedin.com/company/wall-stout,Mr,COO,319.0
deliverable,jacqueline.nguyen@jordan.org,Jacqueline Nguyen,Jacqueline,Nguyen,https://www.linkedin.com/in/jacqueline-nguyen,Fuller Inc,richards-camacho.com,,San Marino,Lake Alyssaside,Manufacturing,http://richards-camacho.com,https://www.linkedin.com/company/fuller-inc,Mr,CEO,944.0
deliverable,brian.herring@graham.com,Brian Herring,Brian,Herring,https://www.linkedin.com/in/brian-herring,Wilson-Brewer,murillo.com,,Malta,West Brett,Entertainment,http://murillo.com,https://www.linkedin.com/company/wilson-brewer,Mr,Director,4129.0
undeliverable,melissa.matthews@riley.com,Melissa Matthews,Melissa,Matthews,https://www.linkedin.com/in/melissa-matthews,Howell-Mason,zamora-murphy.com,,Bahamas,East Craigfurt,Retail,http://zamora-murphy.com,https://www.linkedin.com/company/howell-mason,Mr,VP,5947.0
deliverable,todd.patton@becker.com,Todd Patton,Todd,Patton,https://www.linkedin.com/in/todd-patton,"Miller, Dickson and Ferguson",jones.com,,Argentina,East Kathrynmouth,Technology,http://jones.com,"https://www.linkedin.com/company/miller,-dickson-and-ferguson",Mr,CFO,3201.0
undeliverable,cody.hoffman@potter.com,Cody Hoffman,Cody,Hoffman,https://www.linkedin.com/in/cody-hoffman,"Byrd, Donaldson and Alexander",monroe-espinoza.com,,Ethiopia,West Carrietown,Healthcare,http://monroe-espinoza.com,"https://www.linkedin.com/company/byrd,-donaldson-and-alexander",Mr,CTO,5937.0
deliverable,paula.miller@williams-hubbard.com,Paula Miller,Paula,Miller,https://www.linkedin.com/in/paula-miller,"Brady, Wheeler and Rosario",scott.info,,Aruba,South Valeriechester,Technology,http://scott.info,"https://www.linkedin.com/company/brady,-wheeler-and-rosario",Mr,COO,3429.0
undeliverable,rebecca.velasquez@diaz.info,Rebecca Velasquez,Rebecca,Velasquez,https://www.linkedin.com/in/rebecca-velasquez,Richards PLC,landry.com,,New Zealand,Davidside,Retail,http://landry.com,https://www.linkedin.com/company/richards-plc,Mr,CMO,7412.0
undeliverable,olivia.clark@wolfe-mccoy.com,Olivia Clark,Olivia,Clark,https://www.linkedin.com/in/olivia-clark,Stafford LLC,jenkins.org,,Bermuda,South David,Retail,http://jenkins.org,https://www.linkedin.com/company/stafford-llc,Mr,VP,6123.0
undeliverable,tiffany.mills@kane.com,Tiffany Mills,Tiffany,Mills,https://www.linkedin.com/in/tiffany-mills,"Roberson, Rojas and Miller",davis.com,,Gibraltar,Adamport,Retail,http://davis.com,"https://www.linkedin.com/company/roberson,-rojas-and-miller",Mr,CEO,2933.0
undeliverable,stephanie.gonzales@green.info,Stephanie Gonzales,Stephanie,Gonzales,https://www.linkedin.com/in/stephanie-gonzales,Gomez Inc,miller.com,,Burkina Faso,East Mariahaven,Healthcare,http://miller.com,https://www.linkedin.com/company/gomez-inc,Mr,CMO,3640.0
undeliverable,alexa.robinson@ingram.com,Alexa Robinson,Alexa,Robinson,https://www.linkedin.com/in/alexa-robinson,Webb-Brown,gillespie.com,,Jersey,East Yolandamouth,Technology,http://gillespie.com,https://www.linkedin.com/company/webb-brown,Mr,CTO,6246.0
deliverable,joan.thompson@palmer.com,Joan Thompson,Joan,Thompson,https://www.linkedin.com/in/joan-thompson,Chen Inc,camacho-conrad.biz,,Christmas Island,Carlaport,Entertainment,http://camacho-conrad.biz,https://www.linkedin.com/company/chen-inc,Mr,CMO,8564.0
undeliverable,heather.simpson@davis-miller.biz,Heather Simpson,Heather,Simpson,https://www.linkedin.com/in/heather-simpson,Costa-Harmon,ross.com,,Maldives,Jonesbury,Education,http://ross.com,https://www.linkedin.com/company/costa-harmon,Mr,VP,2834.0
deliverable,glenn.wolf@murphy-fox.net,Glenn Wolf,Glenn,Wolf,https://www.linkedin.com/in/glenn-wolf,"Schneider, West and Keller",le-rodriguez.com,,Kuwait,Porterview,Retail,http://le-rodriguez.com,"https://www.linkedin.com/company/schneider,-west-and-keller",Mr,CEO,5394.0
undeliverable,brandon.dunn@moyer.info,Brandon Dunn,Brandon,Dunn,https://www.linkedin.com/in/brandon-dunn,Smith-Black,campbell.com,,Saint Vincent and the Grenadines,East Kristy,Education,http://campbell.com,https://www.linkedin.com/company/smith-black,Mr,COO,708.0
undeliverable,samantha.andrews@cox.net,Samantha Andrews,Samantha,Andrews,https://www.linkedin.com/in/samantha-andrews,Cooper Group,smith.biz,,Kuwait,East Christinachester,Education,http://smith.biz,https://www.linkedin.com/company/cooper-group,Mr,COO,3628.0
undeliverable,mrs..jennifer.zimmerman.dds@ellison.com,Mrs. Jennifer Zimmerman DDS,Mrs.,Jennifer Zimmerman DDS,https://www.linkedin.com/in/mrs.-jennifer-zimmerman-dds,"Anderson, Jensen and Harrison",torres-christensen.biz,,Saint Vincent and the Grenadines,Lake Dawnstad,Finance,http://torres-christensen.biz,"https://www.linkedin.com/company/anderson,-jensen-and-harrison",Mr,CTO,8243.0
deliverable,timothy.garcia@nichols.com,Timothy Garcia,Timothy,Garcia,https://www.linkedin.com/in/timothy-garcia,Drake Inc,howard.info,,China,North Patrick,Technology,http://howard.info,https://www.linkedin.com/company/drake-inc,Mr,CMO,1069.0
undeliverable,lydia.spencer@greene-mercer.com,Lydia Spencer,Lydia,Spencer,https://www.linkedin.com/in/lydia-spencer,Torres Ltd,knight.biz,,Seychelles,West Kennethland,Manufacturing,http://knight.biz,https://www.linkedin.com/company/torres-ltd,Mr,CFO,3677.0
undeliverable,haley.brown@stevenson.org,Haley Brown,Haley,Brown,https://www.linkedin.com/in/haley-brown,Kaiser Ltd,odonnell.com,,New Zealand,Barrettburgh,Manufacturing,http://odonnell.com,https://www.linkedin.com/company/kaiser-ltd,Mr,VP,4292.0
deliverable,lacey.parker@cobb-fuller.net,Lacey Parker,Lacey,Parker,https://www.linkedin.com/in/lacey-parker,"Hood, Fuller and Briggs",anderson.com,,Sweden,South Adammouth,Finance,http://anderson.com,"https://www.linkedin.com/company/hood,-fuller-and-briggs",Mr,CEO,6592.0
deliverable,tina.richardson@alexander-jones.com,Tina Richardson,Tina,Richardson,https://www.linkedin.com/in/tina-richardson,Austin and Sons,valencia.info,,Samoa,Matthewville,Finance,http://valencia.info,https://www.linkedin.com/company/austin-and-sons,Mrs,VP,7939.0
undeliverable,brent.payne@ramos-johnson.biz,Brent Payne,Brent,Payne,https://www.linkedin.com/in/brent-payne,"Myers, Jones and Norman",chavez.com,,Palau,South Leeport,Retail,http://chavez.com,"https://www.linkedin.com/company/myers,-jones-and-norman",Mrs,CMO,7771.0
undeliverable,john.coffey@smith-schneider.com,John Coffey,John,Coffey,https://www.linkedin.com/in/john-coffey,Ochoa-Harris,glass-case.com,,Turkmenistan,Flynnmouth,Entertainment,http://glass-case.com,https://www.linkedin.com/company/ochoa-harris,Mrs,COO,3627.0
deliverable,kelly.butler@koch.com,Kelly Butler,Kelly,Butler,https://www.linkedin.com/in/kelly-butler,"Rowland, Henderson and Lawson",blanchard.biz,,Monaco,New Tammy,Technology,http://blanchard.biz,"https://www.linkedin.com/company/rowland,-henderson-and-lawson",Mrs,Director,1799.0
undeliverable,raymond.hall@potts-dyer.com,Raymond Hall,Raymond,Hall,https://www.linkedin.com/in/raymond-hall,"Smith, Hawkins and Smith",may-martinez.biz,,Samoa,Grahamville,Retail,http://may-martinez.biz,"https://www.linkedin.com/company/smith,-hawkins-and-smith",Mrs,CTO,2447.0
deliverable,paul.osborne@walsh.com,Paul Osborne,Paul,Osborne,https://www.linkedin.com/in/paul-osborne,Porter-Duarte,glover.biz,,Montserrat,Castilloland,Retail,http://glover.biz,https://www.linkedin.com/company/porter-duarte,Mrs,CMO,6486.0
undeliverable,wayne.harrison@taylor.com,Wayne Harrison,Wayne,Harrison,https://www.linkedin.com/in/wayne-harrison,"Santiago, Baird and Robles",burns.com,,Macedonia,Sandraside,Healthcare,http://burns.com,"https://www.linkedin.com/company/santiago,-baird-and-robles",Mrs,CEO,3757.0
undeliverable,robert.clark@griffith.net,Robert Clark,Robert,Clark,https://www.linkedin.com/in/robert-clark,Jenkins-Short,lucero.net,,Maldives,Robinsonmouth,Retail,http://lucero.net,https://www.linkedin.com/company/jenkins-short,Mrs,CEO,1710.0
undeliverable,alexander.quinn@wilson-grant.com,Alexander Quinn,Alexander,Quinn,https://www.linkedin.com/in/alexander-quinn,"Williams, Rodgers and Conley",mason.com,,Israel,Bryantbury,Entertainment,http://mason.com,"https://www.linkedin.com/company/williams,-rodgers-and-conley",Mrs,VP,9579.0
deliverable,ruben.gutierrez.jr.@todd.org,Ruben Gutierrez Jr.,Ruben,Gutierrez Jr.,https://www.linkedin.com/in/ruben-gutierrez-jr.,"Herring, Gay and Richardson",harvey.com,,Poland,Laurahaven,Entertainment,http://harvey.com,"https://www.linkedin.com/company/herring,-gay-and-richardson",Mrs,CEO,1124.0
undeliverable,jeffrey.valdez@myers.info,Jeffrey Valdez,Jeffrey,Valdez,https://www.linkedin.com/in/jeffrey-valdez,Fuller-Nelson,jenkins-fischer.com,,Saudi Arabia,Roblesfurt,Technology,http://jenkins-fischer.com,https://www.linkedin.com/company/fuller-nelson,Mrs,COO,4177.0
undeliverable,amanda.peters@washington.net,Amanda Peters,Amanda,Peters,https://www.linkedin.com/in/amanda-peters,Nichols and Sons,fitzgerald-griffin.com,,Saint Barthelemy,East Luis,Education,http://fitzgerald-griffin.com,https://www.linkedin.com/company/nichols-and-sons,Mrs,COO,4258.0
undeliverable,dawn.lynch@moses.info,Dawn Lynch,Dawn,Lynch,https://www.linkedin.com/in/dawn-lynch,Morrow-Buck,frederick-pittman.com,,Saint Pierre and Miquelon,Erikfort,Education,http://frederick-pittman.com,https://www.linkedin.com/company/morrow-buck,Mrs,CEO,4401.0
undeliverable,krista.davis@dorsey.info,Krista Davis,Krista,Davis,https://www.linkedin.com/in/krista-davis,"Joseph, Santana and Butler",carter.com,,Liechtenstein,Lake Vanessa,Healthcare,http://carter.com,"https://www.linkedin.com/company/joseph,-santana-and-butler",Mrs,Director,632.0
deliverable,larry.ferguson@aguirre-everett.com,Larry Ferguson,Larry,Ferguson,https://www.linkedin.com/in/larry-ferguson,Terry-Oneal,smith.info,,Canada,Lake Bradley,Technology,http://smith.info,https://www.linkedin.com/company/terry-oneal,Mrs,CMO,6088.0
deliverable,stephanie.rodriguez@greene.com,Stephanie Rodriguez,Stephanie,Rodriguez,https://www.linkedin.com/in/stephanie-rodriguez,"Park, Leon and Martin",stuart.info,,Canada,Walkerborough,Entertainment,http://stuart.info,"https://www.linkedin.com/company/park,-leon-and-martin",Mrs,CEO,8306.0
undeliverable,christina.rodriguez@pena-spencer.com,Christina Rodriguez,Christina,Rodriguez,https://www.linkedin.com/in/christina-rodriguez,"Williams, Aguirre and Ferguson",walsh.com,,Saint Helena,Ashleyfurt,Manufacturing,http://walsh.com,"https://www.linkedin.com/company/williams,-aguirre-and-ferguson",Mrs,VP,9375.0
deliverable,sara.mclean@george.com,Sara Mclean,Sara,Mclean,https://www.linkedin.com/in/sara-mclean,Edwards and Sons,reeves.info,,Brunei Darussalam,Cooperland,Healthcare,http://reeves.info,https://www.linkedin.com/company/edwards-and-sons,Mrs,Director,2645.0
undeliverable,linda.chaney@gardner.com,Linda Chaney,Linda,Chaney,https://www.linkedin.com/in/linda-chaney,Lyons LLC,castillo-salazar.com,,Barbados,New Sethberg,Technology,http://castillo-salazar.com,https://www.linkedin.com/company/lyons-llc,Mrs,CMO,5077.0
deliverable,melissa.henry@ponce-mitchell.com,Melissa Henry,Melissa,Henry,https://www.linkedin.com/in/melissa-henry,"Fields, Rose and Coleman",henderson-martinez.net,,Guernsey,North Joyside,Education,http://henderson-martinez.net,"https://www.linkedin.com/company/fields,-rose-and-coleman",Mrs,CEO,824.0
deliverable,brandon.ritter.md@jordan.com,Brandon Ritter MD,Brandon,Ritter MD,https://www.linkedin.com/in/brandon-ritter-md,Morgan Ltd,sherman-hansen.com,,Liberia,Hernandezberg,Entertainment,http://sherman-hansen.com,https://www.linkedin.com/company/morgan-ltd,Mrs,CMO,1967.0
undeliverable,james.walters@mccoy-maynard.biz,James Walters,James,Walters,https://www.linkedin.com/in/james-walters,Walker-Carter,wells-lopez.com,,Congo,Kimport,Entertainment,http://wells-lopez.com,https://www.linkedin.com/company/walker-carter,Mrs,COO,880.0
undeliverable,angela.blanchard.dds@mitchell-adams.biz,Angela Blanchard DDS,Angela,Blanchard DDS,https://www.linkedin.com/in/angela-blanchard-dds,"Long, Vang and Pena",burgess.com,,Tunisia,West Emily,Retail,http://burgess.com,"https://www.linkedin.com/company/long,-vang-and-pena",Mrs,CEO,4543.0
deliverable,jeffrey.baker@mcdonald.com,Jeffrey Baker,Jeffrey,Baker,https://www.linkedin.com/in/jeffrey-baker,Evans-Craig,morales.info,,Comoros,Hartmanland,Retail,http://morales.info,https://www.linkedin.com/company/evans-craig,Mrs,CMO,3772.0
undeliverable,edwin.silva@hopkins.com,Edwin Silva,Edwin,Silva,https://www.linkedin.com/in/edwin-silva,Heath-Gross,brown-fuller.com,,Saint Lucia,Orrfort,Finance,http://brown-fuller.com,https://www.linkedin.com/company/heath-gross,Mrs,CMO,1379.0
undeliverable,elizabeth.jefferson@rocha-ortega.org,Elizabeth Jefferson,Elizabeth,Jefferson,https://www.linkedin.com/in/elizabeth-jefferson,Mack and Sons,lucas.org,,Indonesia,Port Michael,Retail,http://lucas.org,https://www.linkedin.com/company/mack-and-sons,Mrs,COO,7369.0
deliverable,charles.miller@johnson.biz,Charles Miller,Charles,Miller,https://www.linkedin.com/in/charles-miller,Greene-Sanchez,schmidt.com,,India,Smithchester,Retail,http://schmidt.com,https://www.linkedin.com/company/greene-sanchez,Mrs,CTO,4117.0
undeliverable,tiffany.gilbert@quinn-browning.org,Tiffany Gilbert,Tiffany,Gilbert,https://www.linkedin.com/in/tiffany-gilbert,"Dalton, Norton and Barnes",moore-friedman.com,,Uruguay,Pamelahaven,Finance,http://moore-friedman.com,"https://www.linkedin.com/company/dalton,-norton-and-barnes",Mrs,CTO,9030.0
deliverable,gary.morales@patterson.info,Gary Morales,Gary,Morales,https://www.linkedin.com/in/gary-morales,Forbes PLC,wang.com,,Somalia,South Danmouth,Entertainment,http://wang.com,https://www.linkedin.com/company/forbes-plc,Mrs,CEO,7318.0
deliverable,peter.flores@harrison.com,Peter Flores,Peter,Flores,https://www.linkedin.com/in/peter-flores,"Lane, Price and Phillips",sanford.com,,Taiwan,West Teresa,Healthcare,http://sanford.com,"https://www.linkedin.com/company/lane,-price-and-phillips",Mrs,CFO,7037.0
undeliverable,isaac.fleming@christensen.org,Isaac Fleming,Isaac,Fleming,https://www.linkedin.com/in/isaac-fleming,Davis-Estrada,reid-white.net,,Aruba,Spencerborough,Retail,http://reid-white.net,https://www.linkedin.com/company/davis-estrada,Mrs,CEO,1834.0
